ID,Master.Protein.Accessions,LOC,pepSize,XM,geneID,gene_coords,Marker,Refseq_Description,HumanGene,signalP,Pfam,KEGG,Panther,Expal_4.5.PCA.Dim.1,Expal_4.5.PCA.Dim.2,Expal_4.5.PCA.Dim.3,Expal_4.5.PCA.Dim.4,Expal_4.5.PCA.Dim.5,Expal_4.5.PCA.Dim.6,Expal_4.5.tSNE.Dim.1,Expal_4.5.tSNE.Dim.2,Expal_4.5.umap.Dim.1,Expal_4.5.umap.Dim.2
Host,XP_020913027.1,LOC110250747,903,XM_021057368.1,110250747,NW_018388069.1:421557-424792,Endomembrane vesicles 1,lysosomal_alpha-mannosidase,MA2B1,-,Glyco_hydro_38N_(2-244);Alpha-mann_mid_(250-339);Laman-like_dom_(409-454);Glyco_hydro_38C_(479-697);Glyco_hydro38C2_(776-879),"K12311:MAN2B1,_LAMAN;_lysosomal_alpha-mannosidase_[EC:3.2.1.24]",PTHR11607:SF3::ALPHA-MANNOSIDASE_2-RELATED,-2.817491333,-0.612950523,-1.446199812,-2.883449935,0.188266639,-0.281928741,107.5456194,80.97623511,4.713922172,-10.99145995
Host,XP_020913007.1,LOC110250729,155,XM_021057348.1,110250729,NW_018388069.1:141533-142000,Endomembrane vesicles 1,cystatin-like,-,-,Cystatin_(54-129),-,PTHR46186:SF2::CYSTATIN-RELATED,-2.745992721,-2.869547516,-1.49319392,-1.168674313,-1.388408253,0.677868254,92.00951132,89.31463539,4.986326272,-11.10173673
Host,XP_020912709.1,LOC110250454,302,XM_021057050.1,110250454,NW_018388036.1:728158-729282,Endomembrane vesicles 1,"retinoid-inducible_serine_carboxypeptidase,_partial",RISC,SP(Sec/SPI),Peptidase_S10_(31-269),K09646:SCPEP1;_serine_carboxypeptidase_1_[EC:3.4.16.-],PTHR11802:SF3::RETINOID-INDUCIBLE_SERINE_CARBOXYPEPTIDASE,-3.265793099,-0.029773619,-1.459286124,-1.265205566,0.584101854,-1.760058984,107.0683278,79.45591403,5.087702619,-10.76644108
Host,XP_020911134.1,LOC110248908,143,XM_021055475.1,110248908,NW_018387934.1:33246-34936,Endomembrane vesicles 1,ragulator_complex_protein_LAMTOR2,LTOR2,-,Robl_LC7_(28-113),K20398:LAMTOR2;_ragulator_complex_protein_LAMTOR2,PTHR13323:SF4::RAGULATOR_COMPLEX_PROTEIN_LAMTOR2,-3.834773324,-1.400088162,-2.546659831,-2.113561428,-0.048101995,0.264119972,104.0381144,83.78069279,4.952150756,-10.84863699
Host,XP_020911020.1,LOC110248799,703,XM_021055361.2,110248799,NW_018387925.1:114432-126357,Endomembrane vesicles 1,engulfment_and_cell_motility_protein_1,ELMO1,-,ELMO_ARM_(112-267);ELMO_CED12_(296-463);PH_12_(535-651),"K12366:ELMO1,_CED12;_engulfment_and_cell_motility_protein_1",PTHR12771:SF16::ENGULFMENT_AND_CELL_MOTILITY_PROTEIN_3,-3.11503866,-2.607796586,-1.626754571,-0.798927427,-0.029824537,1.368837622,82.3830411,91.34803667,5.40338762,-11.28798359
Host,XP_020910868.1,LOC110248664,972,XM_021055209.2,110248664,NW_018387916.1:23899-44934,Endomembrane vesicles 1,UPF0505_protein_C16orf62_homolog,VP35L,-,-,K25731:VPS35L;_VPS35_endosomal_protein-sorting_factor-like,PTHR13673::ESOPHAGEAL_CANCER_ASSOCIATED_PROTEIN,-1.102873442,0.796918935,-0.347096722,-2.460663404,1.562358328,0.595456453,6.498734763,30.2671182,7.444754736,-10.1180014
Host,XP_020910716.1,LOC110248522,198,XM_021055057.2,110248522,NW_018387908.1:30473-33614,Endomembrane vesicles 1,clathrin_light_chain,CLCA,-,Clathrin_lg_ch_(12-195),"K04644:CLTA,_LCA;_clathrin_light_chain_A",PTHR10639:SF1::CLATHRIN_LIGHT_CHAIN_A,-3.588188407,-0.827566445,0.012504633,-2.349992304,-1.251498972,-0.83977715,101.1231957,72.48788265,4.742763944,-10.80058008
Host,XP_020909772.1,LOC110247661,411,XM_021054113.2,110247661,NW_018387794.1:691047-694697,Endomembrane vesicles 1,gastric_triacylglycerol_lipase,-,SP(Sec/SPI),Abhydro_lipase_(40-103);Abhydrolase_1_(84-386),-,PTHR11005:SF15::GASTRIC_TRIACYLGLYCEROL_LIPASE,-1.059339994,-3.322890983,-1.414345703,-2.233910072,1.464304583,0.465044658,-0.909456005,48.48448076,7.608119083,-10.52767015
Host,XP_020909636.1,LOC110247534,941,XM_021053977.2,110247534,NW_018387793.1:263132-274173,Endomembrane vesicles 1,AP-1_complex_subunit_beta-1,AP1B1,-,Adaptin_N_(12-534);HEAT_2_(96-150);Cnd1_(101-266);Alpha_adaptinC2_(716-816);B2-adapt-app_C_(832-939),K12392:AP1B1;_AP-1_complex_subunit_beta-1,PTHR11134:SF9::AP-2_COMPLEX_SUBUNIT_BETA,-3.711897221,-0.29512441,-1.079047803,-2.025178927,-0.476238288,0.077863702,106.8845153,73.54407739,4.533304183,-10.77029188
Host,XP_020909293.1,LOC110247226,315,XM_021053634.2,110247226,NW_018387697.1:94407-96037,Endomembrane vesicles 1,transforming_growth_factor-beta-induced_protein_ig-h3,-,SP(Sec/SPI),Fasciclin_(48-175);Fasciclin_(191-310),-,PTHR10900::PERIOSTIN-RELATED,-2.703435349,-1.361952015,-2.206026431,-2.670996579,0.351273683,-0.136398697,107.0378174,83.07258208,4.851882914,-11.01218234
Host,XP_020906296.2,LOC110244430,296,XM_021050637.1,110244430,NW_018386749.1:552079-553884,Endomembrane vesicles 1,"arylsulfatase_B,_partial",-,-,Sulfatase_(4-140),K01135:ARSB;_arylsulfatase_B_[EC:3.1.6.12],PTHR10342:SF271::ARYLSULFATASE_B,-1.971414376,0.484267688,-1.624908263,-0.618600658,-0.341483612,-0.93320891,92.41622894,73.93347921,5.483505887,-10.64024505
Host,XP_020904932.1,LOC110243193,409,XM_021049273.2,110243193,NW_018386383.1:375639-380783,Endomembrane vesicles 1,alpha-N-acetylgalactosaminidase,-,SP(Sec/SPI),Melibiase_2_(33-316);Melibiase_2_C_(319-399);Melibiase_C_(330-405),K01204:NAGA;_alpha-N-acetylgalactosaminidase_[EC:3.2.1.49],PTHR11452:SF83::ALPHA-GALACTOSIDASE,-2.879216237,-0.424910066,-2.067442969,-4.003427961,-0.457264243,-0.706566773,116.8324275,74.59125321,4.09567376,-10.9028107
Host,XP_020904702.1,LOC110242992,331,XM_021049043.2,110242992,NW_018386358.1:81276-83576,Endomembrane vesicles 1,cathepsin_L1,CATL1,SP(Sec/SPI),Inhibitor_I29_(29-85);Peptidase_C1_(115-329),K01365:CTSL;_cathepsin_L_[EC:3.4.22.15],PTHR12411:SF861::CATHEPSIN_L2,-0.465263219,-4.04911617,-0.799404673,-2.325027955,1.601940194,-0.017772184,-45.23214287,-2.495926503,-8.035443816,9.72655295
Host,XP_020904698.1,LOC110242988,325,XM_021049039.2,110242988,NW_018386358.1:74472-78705,Endomembrane vesicles 1,cathepsin_L1,-,SP(Sec/SPI),Inhibitor_I29_(27-83);Peptidase_C1_(109-323),K01365:CTSL;_cathepsin_L_[EC:3.4.22.15],PTHR12411:SF861::CATHEPSIN_L2,-2.247633903,0.082248077,-0.480534899,-2.864707955,0.984325909,-0.715457313,104.3440234,80.02619908,5.041514312,-10.81201227
Host,XP_020904155.1,LOC110242498,374,XM_021048496.2,110242498,NW_018386200.1:236463-241631,Endomembrane vesicles 1,sorting_nexin-6,-,-,PX_(47-137);Vps5_(151-352),K17920:SNX5_6_32;_sorting_nexin-5/6/32,PTHR45850:SF2::PX_DOMAIN-CONTAINING_PROTEIN,-2.618444915,1.115944375,-0.07692379,-4.123182646,0.167944316,-0.606762319,114.7313358,84.24611772,4.511466077,-10.79817343
Host,XP_020903619.1,LOC110242025,497,XM_021047960.2,110242025,NW_018384245.1:500210-503435,Endomembrane vesicles 1,thymus-specific_serine_protease,TSSP,SP(Sec/SPI),Peptidase_S28_(51-483),-,PTHR11010:SF11::SERINE_PROTEASE_16,-3.28809292,-2.858295369,-1.078438753,-1.143602189,-1.745252519,-0.062082676,91.61143346,89.47384705,4.970421846,-11.12734617
Host,XP_020901384.2,LOC110239960,330,XM_021045725.2,110239960,NW_018385752.1:719376-722726,Endomembrane vesicles 1,gamma-glutamyl_hydrolase,GGH,-,Peptidase_C26_(46-259);GATase_(83-261),K01307:GGH;_gamma-glutamyl_hydrolase_[EC:3.4.19.9],PTHR11315::PROTEASE_FAMILY_C26_GAMMA-GLUTAMYL_HYDROLASE,-2.1204186,1.684481297,-1.276430329,-3.142116894,0.231406039,0.252206052,109.7999881,80.59870914,4.627716462,-10.93882917
Host,XP_020900724.1,LOC110239351,229,XM_021045065.2,110239351,NW_018385634.1:165813-170385,Endomembrane vesicles 1,ras-related_protein_Rab-38,RAB32,-,Arf_(12-136);Gtr1_RagA_(13-136);Ras_(13-180);Roc_(13-132),K07918:RAB32;_Ras-related_protein_Rab-32,PTHR24073:SF1176::RAS-RELATED_PROTEIN_RAB-32,-3.113436116,-4.237800279,-0.525033948,-2.811296023,-0.215324193,-0.358536621,105.909216,89.69900482,4.711978313,-11.10567143
Host,XP_020900479.1,LOC110239115,1199,XM_021044820.2,110239115,NW_018385582.1:261358-275921,Endomembrane vesicles 1,general_vesicular_transport_factor_p115,USO1,-,Arm_vescicular_(283-343);Uso1_p115_head_(360-641);Uso1_p115_C_(817-925),-,PTHR10013:SF0::GENERAL_VESICULAR_TRANSPORT_FACTOR_P115,-1.732429553,-1.008067992,-2.352900625,-1.85364066,0.061873975,-0.100144246,82.71798321,66.03022982,5.687958421,-10.88733479
Host,XP_020898889.1,LOC110237627,480,XM_021043230.2,110237627,NW_018385367.1:792884-799484,Endomembrane vesicles 1,methanethiol_oxidase,SBP1,-,SBP56_(14-480),K17285:SELENBP1;_methanethiol_oxidase_[EC:1.8.3.4],PTHR23300:SF0::METHANETHIOL_OXIDASE,-3.372167945,-0.360091916,-0.763265062,-3.010325675,-0.241000895,-0.069487214,108.2556836,76.79989886,4.426394597,-10.87902177
Host,XP_020898172.1,LOC110236948,296,XM_021042513.2,110236948,NW_018385238.1:218085-220432,Endomembrane vesicles 1,cathepsin_Z,CATZ,SP(Sec/SPI),Peptidase_C1_(55-275),K08568:CTSZ;_cathepsin_X_[EC:3.4.18.1],PTHR12411:SF838::CATHEPSIN_X,-2.291272451,-6.631654592,-2.770776661,-2.314596582,2.839795814,0.536502388,106.9244556,90.77072983,4.956854952,-11.16483354
Host,XP_020897550.1,LOC110236375,379,XM_021041891.2,110236375,NW_018385176.1:175325-178303,Endomembrane vesicles 1,di-N-acetylchitobiase,DIAC,SP(Sec/SPI),Glyco_hydro_18_(97-344),K12310:CTBS;_Di-N-acetylchitobiase_[EC:3.2.1.-],PTHR46290:SF1::DI-N-ACETYLCHITOBIASE,-3.648934608,-1.002442067,-2.285165303,-1.978365991,0.518132082,-1.419469761,108.3137108,46.03944209,4.926152222,-10.52348834
Host,XP_020897048.1,LOC110235915,451,XM_021041389.2,110235915,NW_018385099.1:966470-970910,Endomembrane vesicles 1,alpha-L-fucosidase,-,SP(Sec/SPI),Alpha_L_fucos_(17-352);Fucosidase_C_(364-448),K01206:FUCA;_alpha-L-fucosidase_[EC:3.2.1.51],PTHR10030:SF40::ALPHA-L-FUCOSIDASE-RELATED,-3.654263338,-2.261279032,-2.52789685,-1.401642418,-0.895753593,1.70572913,90.57979774,91.46742612,5.140168088,-10.95455413
Host,XP_020896833.1,LOC110235694,150,XM_021041174.2,110235694,NW_018385098.1:2193772-2197368,Endomembrane vesicles 1,NPC_intracellular_cholesterol_transporter_2_homolog_a-like,-,SP(Sec/SPI),E1_DerP2_DerF2_(21-148),K13443:NPC2;_Niemann-Pick_C2_protein,PTHR11306:SF30::NPC_INTRACELLULAR_CHOLESTEROL_TRANSPORTER_2,-3.014869298,-1.671105479,-0.928644687,-0.949059666,-2.761788206,-0.570114376,90.07372571,87.83682546,4.798696902,-11.05534689
Host,XP_020896832.1,LOC110235693,150,XM_021041173.2,110235693,NW_018385098.1:2197477-2200048,Endomembrane vesicles 1,NPC_intracellular_cholesterol_transporter_2_homolog_a,-,SP(Sec/SPI),E1_DerP2_DerF2_(21-148),K13443:NPC2;_Niemann-Pick_C2_protein,PTHR11306:SF30::NPC_INTRACELLULAR_CHOLESTEROL_TRANSPORTER_2,-2.511414327,-1.931266331,-1.168993814,-0.50442914,0.612695324,-0.203814245,98.10008886,86.40293368,5.467020628,-10.86966485
Host,XP_020896753.1,LOC110235621,299,XM_021041094.2,110235621,NW_018385098.1:1811168-1813871,Endomembrane vesicles 1,proline-rich_protein_HaeIII_subfamily_1,-,-,PH_(4-106),-,PTHR14309::EXPRESSED_PROTEIN,-2.623942318,-0.000946,-1.169181491,-1.31688148,-0.368759425,-0.380658475,95.59479781,77.78475745,5.087602516,-10.65526031
Host,XP_020895190.1,LOC110234173,314,XM_021039531.2,110234173,NW_018384887.1:15013-17765,Endomembrane vesicles 1,ras-related_GTP-binding_protein_A,RRAGA,-,Arf_(4-137);Gtr1_RagA_(10-236);MMR_HSR1_(10-108);Ras_(10-144);Roc_(10-131),K16185:RRAGA_B;_Ras-related_GTP-binding_protein_A/B,PTHR11259:SF7::RAS-RELATED_GTP-BINDING_PROTEIN_A,-3.074716884,-2.242106463,-2.758113958,-3.581972996,0.44066588,0.377525956,107.1737765,85.02433845,4.641355813,-11.04240686
Host,XP_020894371.1,LOC110233421,117,XM_021038712.2,110233421,NW_018384807.1:148567-150996,Endomembrane vesicles 1,gamma-aminobutyric_acid_receptor-associated_protein-like_2,GBRL2,-,ATG8_(14-116);APG12_(40-116),"K08341:GABARAP,_ATG8,_LC3;_GABA(A)_receptor-associated_protein",PTHR10969:SF4::GAMMA-AMINOBUTYRIC_ACID_RECEPTOR-ASSOCIATED_PROTEIN-LIKE_2,-3.305856499,-1.273706912,-0.493145227,-1.607625931,-1.938894046,-0.349029733,89.77735124,87.41216219,4.823414647,-11.00977462
Host,XP_020893570.1,LOC110232698,677,XM_021037911.2,110232698,NW_018384700.1:283323-296680,Endomembrane vesicles 1,beta-glucuronidase,BGLR,SP(Sec/SPI),Glyco_hydro_2_N_(42-223);Glyco_hydro_2_(226-335);Glyco_hydro_2_C_(338-636),"K01195:uidA,_GUSB;_beta-glucuronidase_[EC:3.2.1.31]",PTHR10066::BETA-GLUCURONIDASE,-3.207896676,-0.053769716,-2.456588847,-5.297812854,-0.205865316,-1.062553207,119.075483,77.10483621,4.083871208,-10.83251183
Host,XP_020893385.1,LOC110232512,363,XM_021037726.2,110232512,NW_018384643.1:21268-28710,Endomembrane vesicles 1,guanine_nucleotide-binding_protein_G(i)_subunit_alpha-2,-,-,G-alpha_(21-351);Arf_(192-286),K04630:GNAI;_guanine_nucleotide-binding_protein_G(i)_subunit_alpha,PTHR10218:SF73::GUANINE_NUCLEOTIDE-BINDING_PROTEIN_G(I)_SUBUNIT_ALPHA-2,-2.126244949,-0.881576378,-0.036020934,-0.33938792,-0.149263196,-0.226105083,44.91102296,55.12549702,7.038548914,-9.982513003
Host,XP_020892320.1,LOC110231633,154,XM_021036661.2,110231633,NW_018384535.1:2016-4063,Endomembrane vesicles 1,"programmed_cell_death_6-interacting_protein,_partial",-,-,BRO1_(2-143),"K12200:PDCD6IP,_ALIX,_RIM20;_programmed_cell_death_6-interacting_protein",PTHR23030:SF39::PROGRAMMED_CELL_DEATH_6-INTERACTING_PROTEIN,-3.960784161,-3.586443196,-1.757850023,-1.628464408,-1.896110041,0.651346853,93.13409941,91.71377874,4.776526462,-11.14755744
Host,XP_028518583.1,LOC110251062,189,XM_028662782.1,110251062,NW_018388081.1:126043-131889,Endomembrane vesicles 2,CD63_antigen,-,-,Tetraspanin_(2-56);Tetraspanin_(62-181),-,PTHR19282:SF490::TETRASPANIN,-1.801465692,-1.185461161,-0.295674549,2.275871955,-1.572085772,3.401824049,16.92880012,39.75970723,8.234215834,-9.476466838
Host,XP_028517062.1,LOC110246375,711,XM_028661261.1,110246375,NW_018387309.1:445253-458532,Endomembrane vesicles 2,glutathione_hydrolase_1_proenzyme,-,-,G_glu_transpept_(78-488);G_glu_transpept_(482-706),"K18592:GGT1_5,_CD224;_gamma-glutamyltranspeptidase_/_glutathione_hydrolase_/_leukotriene-C4_hydrolase_[EC:2.3.2.2_3.4.19.13_3.4.19.14]",PTHR11686::GAMMA_GLUTAMYL_TRANSPEPTIDASE,-1.411819196,-0.809739087,1.140125075,0.745855079,1.401788175,1.970338669,17.22106146,47.12356068,8.417383585,-9.555648938
Host,XP_028516756.1,LOC110245373,461,XM_028660955.1,110245373,NW_018386941.1:154813-167156,Endomembrane vesicles 2,lysophospholipid_acyltransferase_5,MBOA5,-,MBOAT_(154-388),"K13515:LPCAT3,_MBOAT5;_lysophospholipid_acyltransferase_5_[EC:2.3.1.23_2.3.1.-]",PTHR13906:SF14::LYSOPHOSPHOLIPID_ACYLTRA:SFERASE_5,0.186343817,-5.520475068,1.000757587,0.97607185,-0.337177117,1.587757527,3.363005797,44.5744006,8.455742056,-9.988078833
Host,XP_028516749.1,LOC110245296,492,XM_028660948.1,110245296,NW_018386934.1:502625-511425,Endomembrane vesicles 2,protein_SSUH2_homolog,-,-,-,-,"PTHR15852:SF73::SSU-2_HOMOLOG,_TANDEM_DUPLICATE_1",-1.543954828,-2.271335487,0.946657065,0.921544874,0.926161609,1.104839537,14.50173915,43.14842099,8.410298279,-9.661835342
Host,XP_028513928.1,LOC110235851,686,XM_028658127.1,110235851,NW_018385098.1:2312367-2322288,Endomembrane vesicles 2,DELTA-thalatoxin-Avl2a,-,SP(Sec/SPI),MACPF_(176-346),-,PTHR45742:SF4::COMPLEMENT_COMPONENT_C6,-2.918349102,-0.642328476,1.018928002,-0.120212669,1.009305837,0.92285549,60.29969945,82.95852961,6.255296243,-8.897356981
Host,XP_020917715.1,LOC110254998,603,XM_021062056.1,110254998,NW_018384452.1:195909-201733,Endomembrane vesicles 2,dolichyl-diphosphooligosaccharide--protein_glycosyltransferase_subunit_1,RPN1,SP(Sec/SPI),Ribophorin_I_(32-452),"K12666:RPN1,_OST1;_dolichyl-diphosphooligosaccharide---protein_glycosyltransferase_subunit_1_(ribophorin_I)",PTHR21049:SF0::DOLICHYL-DIPHOSPHOOLIGOSACCHARIDE--PROTEIN_GLYCOSYLTRA:SFERASE_SUBUNIT_1,-2.142150277,-0.532069577,0.259888901,2.169707904,0.189559222,1.345758989,20.23084014,38.16599766,8.179206817,-9.342607618
Host,XP_020917313.1,LOC110254642,759,XM_021061654.2,110254642,NW_018384422.1:1103409-1114023,Endomembrane vesicles 2,receptor-type_tyrosine-protein_phosphatase_N2,PTPR2,SP(Sec/SPI),Y_phosphatase_(514-747),K07817:PTPRN;_receptor-type_tyrosine-protein_phosphatase_N_[EC:3.1.3.48],"PTHR46106::IA-2_PROTEIN_TYROSINE_PHOSPHATASE,_ISOFORM_C",-2.846947677,-1.390797359,-1.89185447,1.274604084,-0.337512292,2.673945066,63.86002304,89.80275438,7.717402766,-10.09418527
Host,XP_020917054.1,LOC110254412,192,XM_021061395.2,110254412,NW_018388402.1:43009-48937,Endomembrane vesicles 2,GTP-binding_protein_SAR1b,SAR1B,-,Arf_(9-192);SRPRB_(20-144);Ras_(22-134);Roc_(22-132);MMR_HSR1_(23-130),K07953:SAR1;_GTP-binding_protein_SAR1_[EC:3.6.5.-],PTHR45684:SF20::GTP-BINDING_PROTEIN_SAR1B,-2.54663124,-0.934159891,0.554146682,-1.364730427,1.459110587,0.63837344,4.803124176,53.05123982,7.502373462,-10.29159088
Host,XP_020916996.1,LOC110254357,191,XM_021061337.2,110254357,NW_018388391.1:478316-483764,Endomembrane vesicles 2,cell_division_control_protein_42_homolog,CDC42,-,Arf_(2-170);Ras_(5-174);Roc_(5-118),K04393:CDC42;_cell_division_control_protein_42,PTHR24072:SF262::CELL_DIVISION_CONTROL_PROTEIN_42_HOMOLOG,-2.826199888,-2.727279302,2.828062435,1.689648144,1.116734084,1.101111385,14.03931596,49.8159397,8.240875005,-9.611609212
Host,XP_020916123.1,LOC110253537,427,XM_021060464.2,110253537,NW_018388302.1:804397-810436,Endomembrane vesicles 2,basigin_isoform_X1,-,SP(Sec/SPI),I-set_(249-331);ig_(250-329),K22653:NPTN;_neuroplastin,PTHR10075:SF84::ZWEI_IG_DOMAIN_PROTEIN_ZIG-1,-1.722698209,-2.063597446,2.148732091,0.950238152,1.389058649,0.577652687,14.98209336,49.51597202,8.298519767,-9.594714135
Host,XP_020915628.1,LOC110253093,308,XM_021059969.2,110253093,NW_018384385.1:316780-318763,Endomembrane vesicles 2,calumenin-A,-,SP(Sec/SPI),EF-hand_7_(69-131);EF-hand_5_(74-92);EF-hand_7_(149-210);EF-hand_5_(153-173);EF-hand_5_(187-206);EF-hand_5_(232-247);EF-hand_7_(232-282),K23901:CALU;_calumenin,PTHR10827:SF78::RETICULOCALBIN-2,-3.142253934,-0.815793947,1.508186694,1.918582187,1.115913117,-0.741207351,20.38739331,66.88290831,7.053719806,-8.306082992
Host,XP_020915513.1,LOC110253002,212,XM_021059854.2,110253002,NW_018388258.1:545088-548749,Endomembrane vesicles 2,ras-related_protein_Rab-2,RAB2A,-,Arf_(7-160);Ras_(8-168);Roc_(8-122);MMR_HSR1_(10-114),K07877:RAB2A;_Ras-related_protein_Rab-2A,PTHR47979:SF12::RAS-RELATED_PROTEIN_RAB-2A,-2.88302791,-1.016357977,0.329285971,-0.000182,-0.349765423,0.133722457,41.85675788,54.13698013,7.165028559,-9.785937125
Host,XP_020915472.1,LOC110252952,685,XM_021059813.2,110252952,NW_018388248.1:6-23241,Endomembrane vesicles 2,"neprilysin-4,_partial",-,-,Peptidase_M13_N_(94-480);Peptidase_M13_(540-685),K01415:ECE;_endothelin-converting_enzyme_[EC:3.4.24.71],PTHR11733:SF217::NEPRILYSIN-1,-1.921662289,-1.069515778,-0.090364303,1.627215576,-0.110587747,2.667819239,15.75791055,39.0652399,8.372800278,-9.470341665
Host,XP_020915151.1,LOC110252656,882,XM_021059492.2,110252656,NW_018388214.1:108041-119374,Endomembrane vesicles 2,protein_sel-1_homolog_1_isoform_X1,SE1L1,SP(Sec/SPI),Sel1_(319-334);Sel1_(341-374);Sel1_(377-411);Sel1_(413-441);Sel1_(494-529);Sel1_(531-566);Sel1_(569-601);Sel1_(606-638);Sel1_(643-672);Sel1_(732-746);Sel1_(749-782);Sel1_(784-816),"K14026:SEL1,_SEL1L;_SEL1_protein",PTHR11102:SF70::PROTEIN_SEL-1_HOMOLOG_1,-2.062386878,-1.390060604,0.675082076,1.45704649,0.011909168,1.193443454,19.06391891,39.93882457,8.204823976,-9.464610095
Host,XP_020914852.1,LOC110252377,310,XM_021059193.2,110252377,NW_018388191.1:324963-326942,Endomembrane vesicles 2,neuferricin,NEUFC,-,Cyt-b5_(90-168),-,PTHR10281:SF4::NEUFERRICIN,-1.542538577,-0.001498639,0.598695125,1.647137363,1.672360747,1.867258867,34.87030377,24.2833936,8.331497754,-8.618193436
Host,XP_020914786.1,LOC110252321,203,XM_021059127.2,110252321,NW_018388191.1:950877-954368,Endomembrane vesicles 2,transmembrane_emp24_domain-containing_protein,TMED2,SP(Sec/SPI),EMP24_GP25L_(24-198),"K20347:TMED2,_EMP24;_p24_family_protein_beta-1",PTHR22811:SF177::TRANSMEMBRANE_EMP24_DOMAIN-CONTAINING_PROTEIN_2,-1.115276932,-1.876259537,-0.161955547,0.948599252,1.602554449,2.075310732,7.346190934,44.88827691,8.419856978,-9.887992678
Host,XP_020914260.1,LOC110251850,252,XM_021058601.2,110251850,NW_018388147.1:186662-189133,Endomembrane vesicles 2,peroxiredoxin-4,PRDX4,SP(Sec/SPI),AhpC-TSA_(57-188);Redoxin_(69-195);1-cysPrx_C_(209-242),"K03386:PRDX2_4,_ahpC;_peroxiredoxin_2/4_[EC:1.11.1.24]",PTHR10681:SF166::PEROXIREDOXIN-4,-2.344570638,-2.467877449,-0.741243374,0.282126837,0.428163717,1.880894342,4.995311776,47.53144191,7.952921285,-10.14559274
Host,XP_020914143.1,LOC110251752,358,XM_021058484.2,110251752,NW_018388147.1:449778-456342,Endomembrane vesicles 2,guanine_nucleotide-binding_protein_subunit_alpha-12,GNA12,-,G-alpha_(16-347);Arf_(176-280),K04346:GNA12;_guanine_nucleotide-binding_protein_subunit_alpha-12,PTHR10218:SF205::GUANINE_NUCLEOTIDE-BINDING_PROTEIN_SUBUNIT_ALPHA_HOMOLOG,-2.49914336,-0.647960898,0.951410117,1.368151265,0.266865731,1.945605073,18.27643848,38.9702992,8.163365042,-9.366133649
Host,XP_020913493.1,LOC110251164,649,XM_021057834.2,110251164,NW_018388092.1:423017-438394,Endomembrane vesicles 2,transmembrane_9_superfamily_member_2,TM9S2,SP(Sec/SPI),EMP70_(60-605),K17086:TM9SF2_4;_transmembrane_9_superfamily_member_2/4,PTHR10766:SF36::TRANSMEMBRANE_9_SUPERFAMILY_MEMBER_2,-1.823609921,-1.628665603,1.952147334,1.532148443,-0.792568934,1.494437332,18.4684239,52.26932801,8.130904209,-9.478456454
Host,XP_020912683.1,LOC110250425,828,XM_021057024.2,110250425,NW_018388036.1:660421-664889,Endomembrane vesicles 2,mannosyl-oligosaccharide_glucosidase,MOGS,-,Glyco_hydro_63N_(107-286);Glyco_hydro_63_(349-826);MGH1-like_GH_(435-814),K01228:MOGS;_mannosyl-oligosaccharide_glucosidase_[EC:3.2.1.106],PTHR10412:SF11::MANNOSYL-OLIGOSACCHARIDE_GLUCOSIDASE,-0.599979283,0.385250248,0.234507729,0.374473172,1.157510532,2.030968786,17.00599112,25.83335968,8.488607094,-9.492256845
Host,XP_020912643.1,LOC110250387,282,XM_021056984.2,110250387,NW_018388035.1:48369-54219,Endomembrane vesicles 2,reticulon-1-A,RTN4,-,Reticulon_(108-271),-,PTHR45799::RETICULON-LIKE_PROTEIN,-2.179625763,-1.947719036,0.633732974,-0.02863588,-0.399184364,1.31116255,10.42301441,50.51609569,7.839423704,-9.915234459
Host,XP_020911720.1,LOC110249490,225,XM_021056061.2,110249490,NW_018387970.1:715118-719490,Endomembrane vesicles 2,vesicle-associated_membrane_protein_7,VAMP7,-,Longin_(29-107);Synaptobrevin_(124-210),K08515:VAMP7;_vesicle-associated_membrane_protein_7,PTHR21136:SF179::VESICLE-ASSOCIATED_MEMBRANE_PROTEIN_7,-1.324056137,-1.111751304,0.949761937,0.537155186,0.616355734,1.293526879,10.01850513,39.94353742,8.305866758,-9.794578993
Host,XP_020911709.1,LOC110249480,166,XM_021056050.2,110249480,NW_018387970.1:590382-592197,Endomembrane vesicles 2,caveolin-3,-,-,Caveolin_(33-156),K06278:CAV1;_caveolin_1,PTHR10844::CAVEOLIN,-1.451749197,-4.872692577,0.262161065,-0.293416562,0.719423188,1.530823093,4.037175361,43.9810895,8.354084492,-10.01455955
Host,XP_020911295.1,LOC110249055,223,XM_021055636.1,110249055,NW_018387946.1:9492-18068,Endomembrane vesicles 2,cation-dependent_mannose-6-phosphate_receptor,MPRD,-,Man-6-P_recep_(46-221);ATG27_(56-189),K10089:M6PR;_cation-dependent_mannose-6-phosphate_receptor,PTHR15071:SF29::CATION-DEPENDENT_MANNOSE-6-PHOSPHATE_RECEPTOR,-2.132508652,-1.37795652,2.904836092,-1.156625285,2.607824981,-0.939908093,4.324107413,55.14521584,7.621739816,-10.20387557
